This file contains the upward spectral flux (per wavelength) at each interface. 
Spectral fluxes given in [erg s^-1 cm^-3].
bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_up[0]   F_up[1]   F_up[2]   F_up[3]   F_up[4]   F_up[5]   F_up[6]   F_up[7]   F_up[8]   F_up[9]   F_up[10]   F_up[11]   F_up[12]   F_up[13]   F_up[14]   F_up[15]   F_up[16]   F_up[17]   F_up[18]   F_up[19]   F_up[20]   F_up[21]   F_up[22]   F_up[23]   F_up[24]   F_up[25]   F_up[26]   F_up[27]   F_up[28]   F_up[29]   F_up[30]   F_up[31]   F_up[32]   F_up[33]   F_up[34]   F_up[35]   F_up[36]   F_up[37]   F_up[38]   F_up[39]   F_up[40]   F_up[41]   F_up[42]   F_up[43]   F_up[44]   F_up[45]   F_up[46]   F_up[47]   F_up[48]   F_up[49]   F_up[50]   F_up[51]   F_up[52]   F_up[53]   F_up[54]   F_up[55]   F_up[56]   F_up[57]   F_up[58]   F_up[59]   F_up[60]   F_up[61]   F_up[62]   F_up[63]   F_up[64]   F_up[65]   F_up[66]   F_up[67]   F_up[68]   F_up[69]   F_up[70]   F_up[71]   F_up[72]   F_up[73]   F_up[74]   F_up[75]   F_up[76]   F_up[77]   F_up[78]   F_up[79]   F_up[80]   F_up[81]   F_up[82]   F_up[83]   F_up[84]   F_up[85]   F_up[86]   F_up[87]   F_up[88]   F_up[89]   F_up[90]   F_up[91]   F_up[92]   F_up[93]   F_up[94]   F_up[95]   F_up[96]   
52      133.962772        122.775586           24.6174943         5.31810415e+05  5.09462216e+05  4.87428219e+05  4.66312929e+05  4.46084725e+05  4.26714274e+05  4.08173963e+05  3.90438741e+05  3.73486874e+05  3.57297491e+05  3.41852620e+05  3.27136960e+05  3.13135659e+05  2.99837491e+05  2.87231989e+05  2.75311028e+05  2.64067816e+05  2.53495976e+05  2.43589267e+05  2.34339916e+05  2.25740665e+05  2.17838834e+05  2.10866032e+05  2.04777990e+05  1.99502334e+05  1.94966494e+05  1.91096274e+05  1.87817830e+05  1.85059083e+05  1.82752271e+05  1.80834109e+05  1.79247043e+05  1.77939502e+05  1.76866216e+05  1.75988097e+05  1.75271562e+05  1.74688161e+05  1.74214106e+05  1.73829416e+05  1.73517705e+05  1.73265386e+05  1.73061302e+05  1.72896338e+05  1.72763083e+05  1.72655493e+05  1.72568655e+05  1.72498594e+05  1.72442076e+05  1.72396497e+05  1.72359742e+05  1.72330108e+05  1.72306219e+05  1.72286960e+05  1.72271437e+05  1.72258924e+05  1.72248839e+05  1.72240711e+05  1.72234160e+05  1.72228880e+05  1.72224625e+05  1.72221196e+05  1.72218433e+05  1.72216206e+05  1.72214411e+05  1.72212965e+05  1.72211800e+05  1.72210860e+05  1.72210104e+05  1.72209494e+05  1.72209002e+05  1.72208606e+05  1.72208287e+05  1.72208030e+05  1.72207823e+05  1.72207656e+05  1.72207521e+05  1.72207412e+05  1.72207325e+05  1.72207255e+05  1.72207198e+05  1.72207152e+05  1.72207115e+05  1.72207086e+05  1.72207062e+05  1.72207042e+05  1.72207027e+05  1.72207014e+05  1.72207004e+05  1.72206996e+05  1.72206990e+05  1.72206984e+05  1.72206980e+05  1.72206977e+05  1.72206974e+05  1.72206972e+05  1.72206970e+05  1.72206968e+05  
53      160.823388        147.39308            29.5535002         2.59358713e+05  2.48592918e+05  2.37977946e+05  2.27804995e+05  2.18058835e+05  2.08725336e+05  1.99791199e+05  1.91244360e+05  1.83074354e+05  1.75271131e+05  1.67826045e+05  1.60731736e+05  1.53981064e+05  1.47568642e+05  1.41489452e+05  1.35739613e+05  1.30315891e+05  1.25215259e+05  1.20434761e+05  1.15970712e+05  1.11819679e+05  1.08004598e+05  1.04637460e+05  1.01697054e+05  9.91485852e+04  9.69571443e+04  9.50870150e+04  9.35026235e+04  9.21692264e+04  9.10541448e+04  9.01268438e+04  8.93595428e+04  8.87273401e+04  8.82083698e+04  8.77837479e+04  8.74372477e+04  8.71551179e+04  8.69258609e+04  8.67398168e+04  8.65890645e+04  8.64670338e+04  8.63683299e+04  8.62885456e+04  8.62240961e+04  8.61720598e+04  8.61300601e+04  8.60961741e+04  8.60688386e+04  8.60467936e+04  8.60290167e+04  8.60146839e+04  8.60031294e+04  8.59938146e+04  8.59863065e+04  8.59802544e+04  8.59753766e+04  8.59714452e+04  8.59682767e+04  8.59657231e+04  8.59636651e+04  8.59620067e+04  8.59606701e+04  8.59595930e+04  8.59587251e+04  8.59580256e+04  8.59574619e+04  8.59570076e+04  8.59566416e+04  8.59563466e+04  8.59561089e+04  8.59559173e+04  8.59557629e+04  8.59556385e+04  8.59555383e+04  8.59554575e+04  8.59553924e+04  8.59553400e+04  8.59552977e+04  8.59552636e+04  8.59552362e+04  8.59552140e+04  8.59551962e+04  8.59551818e+04  8.59551703e+04  8.59551609e+04  8.59551534e+04  8.59551474e+04  8.59551425e+04  8.59551386e+04  8.59551354e+04  8.59551328e+04  8.59551308e+04  8.59551291e+04  8.59551278e+04  8.59551267e+04  8.59551258e+04  8.59551251e+04  
54      193.069773        176.94658            35.4792151         1.26209299e+05  1.21024059e+05  1.15911281e+05  1.11011215e+05  1.06316527e+05  1.01820411e+05  9.75164633e+04  9.33988734e+04  8.94626031e+04  8.57028144e+04  8.21153449e+04  7.86966548e+04  7.54433095e+04  7.23527218e+04  6.94224825e+04  6.66507333e+04  6.40359292e+04  6.15766277e+04  5.92714219e+04  5.71185556e+04  5.51163978e+04  5.32760426e+04  5.16515686e+04  5.02327984e+04  4.90029972e+04  4.79453681e+04  4.70427174e+04  4.62779112e+04  4.56342087e+04  4.50958586e+04  4.46481376e+04  4.42776471e+04  4.39723738e+04  4.37217670e+04  4.35167131e+04  4.33493802e+04  4.32131299e+04  4.31024116e+04  4.30125612e+04  4.29397541e+04  4.28808177e+04  4.28331469e+04  4.27946133e+04  4.27634859e+04  4.27383535e+04  4.27180686e+04  4.27017024e+04  4.26884998e+04  4.26778525e+04  4.26692665e+04  4.26623440e+04  4.26567634e+04  4.26522645e+04  4.26486382e+04  4.26457151e+04  4.26433592e+04  4.26414604e+04  4.26399300e+04  4.26386967e+04  4.26377027e+04  4.26369017e+04  4.26362562e+04  4.26357360e+04  4.26353167e+04  4.26349789e+04  4.26347067e+04  4.26344873e+04  4.26343105e+04  4.26341680e+04  4.26340532e+04  4.26339606e+04  4.26338861e+04  4.26338260e+04  4.26337776e+04  4.26337386e+04  4.26337071e+04  4.26336818e+04  4.26336614e+04  4.26336449e+04  4.26336317e+04  4.26336210e+04  4.26336124e+04  4.26336054e+04  4.26335998e+04  4.26335953e+04  4.26335917e+04  4.26335888e+04  4.26335864e+04  4.26335845e+04  4.26335830e+04  4.26335817e+04  4.26335808e+04  4.26335800e+04  4.26335793e+04  4.26335788e+04  4.26335784e+04  4.26335780e+04  
55      231.781818        212.425795           42.5930837         6.13045846e+04  5.88074876e+04  5.63452262e+04  5.39853407e+04  5.17242995e+04  4.95588254e+04  4.74858350e+04  4.55025301e+04  4.36064852e+04  4.17953709e+04  4.00671839e+04  3.84202206e+04  3.68528287e+04  3.53637646e+04  3.39518708e+04  3.26162558e+04  3.13561800e+04  3.01709537e+04  2.90599050e+04  2.80221946e+04  2.70570443e+04  2.61698125e+04  2.53865892e+04  2.47024860e+04  2.41094517e+04  2.35994030e+04  2.31640627e+04  2.27951795e+04  2.24846891e+04  2.22250019e+04  2.20090222e+04  2.18302913e+04  2.16830173e+04  2.15621128e+04  2.14631828e+04  2.13824499e+04  2.13167124e+04  2.12632927e+04  2.12199409e+04  2.11848120e+04  2.11563754e+04  2.11333742e+04  2.11147817e+04  2.10997626e+04  2.10876361e+04  2.10778485e+04  2.10699516e+04  2.10635813e+04  2.10584439e+04  2.10543010e+04  2.10509609e+04  2.10482682e+04  2.10460974e+04  2.10443477e+04  2.10429372e+04  2.10418005e+04  2.10408843e+04  2.10401459e+04  2.10395508e+04  2.10390712e+04  2.10386847e+04  2.10383732e+04  2.10381222e+04  2.10379199e+04  2.10377569e+04  2.10376255e+04  2.10375197e+04  2.10374344e+04  2.10373656e+04  2.10373102e+04  2.10372656e+04  2.10372296e+04  2.10372006e+04  2.10371772e+04  2.10371584e+04  2.10371432e+04  2.10371310e+04  2.10371212e+04  2.10371132e+04  2.10371068e+04  2.10371017e+04  2.10370975e+04  2.10370942e+04  2.10370915e+04  2.10370893e+04  2.10370875e+04  2.10370861e+04  2.10370850e+04  2.10370841e+04  2.10370833e+04  2.10370827e+04  2.10370823e+04  2.10370819e+04  2.10370816e+04  2.10370813e+04  2.10370811e+04  2.10370810e+04  
56      278.25594         255.018879           51.1333401         2.97331458e+04  2.85307149e+04  2.73450347e+04  2.62086294e+04  2.51197995e+04  2.40769675e+04  2.30786490e+04  2.21234970e+04  2.12103436e+04  2.03380675e+04  1.95057044e+04  1.87124345e+04  1.79574625e+04  1.72401904e+04  1.65600618e+04  1.59166486e+04  1.53095960e+04  1.47385736e+04  1.42032597e+04  1.37032524e+04  1.32381794e+04  1.28106261e+04  1.24331715e+04  1.21034660e+04  1.18176352e+04  1.15717888e+04  1.13619418e+04  1.11841211e+04  1.10344426e+04  1.09092504e+04  1.08051257e+04  1.07189565e+04  1.06479515e+04  1.05896589e+04  1.05419602e+04  1.05030346e+04  1.04713387e+04  1.04455817e+04  1.04246789e+04  1.04077408e+04  1.03940294e+04  1.03829389e+04  1.03739740e+04  1.03667321e+04  1.03608850e+04  1.03561656e+04  1.03523579e+04  1.03492862e+04  1.03468091e+04  1.03448115e+04  1.03432009e+04  1.03419025e+04  1.03408558e+04  1.03400121e+04  1.03393320e+04  1.03387839e+04  1.03383421e+04  1.03379861e+04  1.03376992e+04  1.03374679e+04  1.03372815e+04  1.03371313e+04  1.03370103e+04  1.03369128e+04  1.03368342e+04  1.03367708e+04  1.03367198e+04  1.03366787e+04  1.03366455e+04  1.03366188e+04  1.03365973e+04  1.03365799e+04  1.03365659e+04  1.03365547e+04  1.03365456e+04  1.03365383e+04  1.03365324e+04  1.03365276e+04  1.03365238e+04  1.03365207e+04  1.03365182e+04  1.03365162e+04  1.03365146e+04  1.03365133e+04  1.03365123e+04  1.03365114e+04  1.03365107e+04  1.03365102e+04  1.03365098e+04  1.03365094e+04  1.03365091e+04  1.03365089e+04  1.03365087e+04  1.03365085e+04  1.03365084e+04  1.03365083e+04  1.03365082e+04  
57      334.048498        306.152219           61.3859869         1.44027212e+04  1.38237810e+04  1.32528864e+04  1.27057019e+04  1.21814126e+04  1.16792613e+04  1.11985346e+04  1.07385849e+04  1.02988504e+04  9.87879162e+03  9.47794442e+03  9.09591433e+03  8.73231871e+03  8.38686986e+03  8.05930015e+03  7.74940389e+03  7.45701072e+03  7.18196211e+03  6.92410382e+03  6.68324298e+03  6.45920115e+03  6.25322505e+03  6.07137669e+03  5.91252618e+03  5.77480893e+03  5.65635230e+03  5.55523789e+03  5.46955259e+03  5.39742595e+03  5.33709715e+03  5.28691950e+03  5.24539378e+03  5.21117529e+03  5.18308268e+03  5.16009528e+03  5.14133574e+03  5.12606029e+03  5.11364694e+03  5.10357297e+03  5.09540972e+03  5.08880158e+03  5.08345649e+03  5.07913587e+03  5.07564564e+03  5.07282760e+03  5.07055308e+03  5.06871795e+03  5.06723755e+03  5.06604367e+03  5.06508093e+03  5.06430471e+03  5.06367895e+03  5.06317448e+03  5.06276787e+03  5.06244010e+03  5.06217593e+03  5.06196301e+03  5.06179141e+03  5.06165312e+03  5.06154166e+03  5.06145184e+03  5.06137946e+03  5.06132113e+03  5.06127412e+03  5.06123624e+03  5.06120571e+03  5.06118111e+03  5.06116128e+03  5.06114531e+03  5.06113243e+03  5.06112206e+03  5.06111370e+03  5.06110696e+03  5.06110153e+03  5.06109716e+03  5.06109363e+03  5.06109079e+03  5.06108850e+03  5.06108665e+03  5.06108517e+03  5.06108397e+03  5.06108300e+03  5.06108223e+03  5.06108160e+03  5.06108109e+03  5.06108069e+03  5.06108036e+03  5.06108009e+03  5.06107988e+03  5.06107971e+03  5.06107957e+03  5.06107946e+03  5.06107937e+03  5.06107930e+03  5.06107924e+03  5.06107919e+03  5.06107915e+03  
58      401.027914        367.538206           73.6943719         6.96920045e+03  6.69055311e+03  6.41574536e+03  6.15232669e+03  5.89991279e+03  5.65814467e+03  5.42668273e+03  5.20521773e+03  4.99348095e+03  4.79121371e+03  4.59819334e+03  4.41423037e+03  4.23914089e+03  4.07278662e+03  3.91503889e+03  3.76579885e+03  3.62498465e+03  3.49252019e+03  3.36833139e+03  3.25232566e+03  3.14441734e+03  3.04520730e+03  2.95761606e+03  2.88110007e+03  2.81476185e+03  2.75769999e+03  2.70899091e+03  2.66771347e+03  2.63296700e+03  2.60390355e+03  2.57973005e+03  2.55972443e+03  2.54323899e+03  2.52970468e+03  2.51862985e+03  2.50959184e+03  2.50223237e+03  2.49625178e+03  2.49139826e+03  2.48746529e+03  2.48428154e+03  2.48170632e+03  2.47962467e+03  2.47794310e+03  2.47658539e+03  2.47548954e+03  2.47460538e+03  2.47389213e+03  2.47331693e+03  2.47285308e+03  2.47247910e+03  2.47217761e+03  2.47193456e+03  2.47173865e+03  2.47158074e+03  2.47145346e+03  2.47135088e+03  2.47126820e+03  2.47120157e+03  2.47114787e+03  2.47110460e+03  2.47106972e+03  2.47104162e+03  2.47101897e+03  2.47100072e+03  2.47098601e+03  2.47097416e+03  2.47096461e+03  2.47095691e+03  2.47095071e+03  2.47094571e+03  2.47094168e+03  2.47093844e+03  2.47093582e+03  2.47093371e+03  2.47093201e+03  2.47093064e+03  2.47092954e+03  2.47092865e+03  2.47092794e+03  2.47092736e+03  2.47092689e+03  2.47092652e+03  2.47092622e+03  2.47092597e+03  2.47092578e+03  2.47092562e+03  2.47092549e+03  2.47092539e+03  2.47092531e+03  2.47092524e+03  2.47092519e+03  2.47092514e+03  2.47092511e+03  2.47092508e+03  2.47092506e+03  2.47092504e+03  
59      481.437242        441.232578           88.4706872         3.36881531e+03  3.23486372e+03  3.10270567e+03  2.97598470e+03  2.85452815e+03  2.73817254e+03  2.62676144e+03  2.52015108e+03  2.41821582e+03  2.32083376e+03  2.22789953e+03  2.13932317e+03  2.05501698e+03  1.97491497e+03  1.89895557e+03  1.82709145e+03  1.75928340e+03  1.69549491e+03  1.63569044e+03  1.57982552e+03  1.52785901e+03  1.48008042e+03  1.43789648e+03  1.40104566e+03  1.36909595e+03  1.34161340e+03  1.31815340e+03  1.29827243e+03  1.28153683e+03  1.26753828e+03  1.25589487e+03  1.24625888e+03  1.23831836e+03  1.23179928e+03  1.22646482e+03  1.22211142e+03  1.21856652e+03  1.21568580e+03  1.21334795e+03  1.21145351e+03  1.20991995e+03  1.20867951e+03  1.20767681e+03  1.20686683e+03  1.20621284e+03  1.20568498e+03  1.20525910e+03  1.20491553e+03  1.20463847e+03  1.20441504e+03  1.20423490e+03  1.20408967e+03  1.20397260e+03  1.20387823e+03  1.20380217e+03  1.20374086e+03  1.20369145e+03  1.20365162e+03  1.20361953e+03  1.20359366e+03  1.20357282e+03  1.20355602e+03  1.20354248e+03  1.20353157e+03  1.20352278e+03  1.20351570e+03  1.20350999e+03  1.20350539e+03  1.20350168e+03  1.20349869e+03  1.20349628e+03  1.20349434e+03  1.20349278e+03  1.20349152e+03  1.20349050e+03  1.20348969e+03  1.20348903e+03  1.20348850e+03  1.20348807e+03  1.20348772e+03  1.20348744e+03  1.20348722e+03  1.20348704e+03  1.20348689e+03  1.20348678e+03  1.20348668e+03  1.20348661e+03  1.20348654e+03  1.20348650e+03  1.20348646e+03  1.20348642e+03  1.20348640e+03  1.20348638e+03  1.20348636e+03  1.20348635e+03  1.20348634e+03  1.20348633e+03  
60      577.969288        529.703265           106.209773         1.62639148e+03  1.56221560e+03  1.49883474e+03  1.43800917e+03  1.37966960e+03  1.32374852e+03  1.27017969e+03  1.21890099e+03  1.16985753e+03  1.12299483e+03  1.07826541e+03  1.03562832e+03  9.95043060e+02  9.56479118e+02  9.19907718e+02  8.85306690e+02  8.52657577e+02  8.21943090e+02  7.93146320e+02  7.66245991e+02  7.41222400e+02  7.18215046e+02  6.97901432e+02  6.80155714e+02  6.64769941e+02  6.51535219e+02  6.40237490e+02  6.30663232e+02  6.22603637e+02  6.15862104e+02  6.10254739e+02  6.05614098e+02  6.01789968e+02  5.98650379e+02  5.96081296e+02  5.93984689e+02  5.92277452e+02  5.90890078e+02  5.89764156e+02  5.88851780e+02  5.88113208e+02  5.87515802e+02  5.87032895e+02  5.86642798e+02  5.86327831e+02  5.86073610e+02  5.85868500e+02  5.85703038e+02  5.85569599e+02  5.85461994e+02  5.85375236e+02  5.85305295e+02  5.85248912e+02  5.85203464e+02  5.85166829e+02  5.85137303e+02  5.85113506e+02  5.85094326e+02  5.85078869e+02  5.85066412e+02  5.85056373e+02  5.85048283e+02  5.85041763e+02  5.85036509e+02  5.85032275e+02  5.85028863e+02  5.85026113e+02  5.85023897e+02  5.85022111e+02  5.85020673e+02  5.85019513e+02  5.85018579e+02  5.85017826e+02  5.85017219e+02  5.85016730e+02  5.85016336e+02  5.85016018e+02  5.85015762e+02  5.85015556e+02  5.85015390e+02  5.85015256e+02  5.85015148e+02  5.85015061e+02  5.85014991e+02  5.85014934e+02  5.85014889e+02  5.85014852e+02  5.85014823e+02  5.85014799e+02  5.85014780e+02  5.85014764e+02  5.85014752e+02  5.85014742e+02  5.85014734e+02  5.85014727e+02  5.85014722e+02  5.85014718e+02  
61      693.856788        635.913038           127.505688         7.83619215e+02  7.53097769e+02  7.22892899e+02  6.93853068e+02  6.65956517e+02  6.39180732e+02  6.13502435e+02  5.88898924e+02  5.65349802e+02  5.42833768e+02  5.21331957e+02  5.00827831e+02  4.81304375e+02  4.62748820e+02  4.45148769e+02  4.28494641e+02  4.12778354e+02  3.97992165e+02  3.84128349e+02  3.71176956e+02  3.59128708e+02  3.48050919e+02  3.38269927e+02  3.29725224e+02  3.22316744e+02  3.15943947e+02  3.10503795e+02  3.05893496e+02  3.02012523e+02  2.98766219e+02  2.96066045e+02  2.93831376e+02  2.91989884e+02  2.90478025e+02  2.89240888e+02  2.88231267e+02  2.87409146e+02  2.86741055e+02  2.86198864e+02  2.85759507e+02  2.85403846e+02  2.85116163e+02  2.84883618e+02  2.84695765e+02  2.84544091e+02  2.84421670e+02  2.84322898e+02  2.84243219e+02  2.84178961e+02  2.84127144e+02  2.84085365e+02  2.84051685e+02  2.84024533e+02  2.84002647e+02  2.83985006e+02  2.83970787e+02  2.83959328e+02  2.83950092e+02  2.83942648e+02  2.83936649e+02  2.83931815e+02  2.83927919e+02  2.83924779e+02  2.83922249e+02  2.83920210e+02  2.83918567e+02  2.83917243e+02  2.83916176e+02  2.83915316e+02  2.83914623e+02  2.83914065e+02  2.83913615e+02  2.83913252e+02  2.83912960e+02  2.83912725e+02  2.83912535e+02  2.83912382e+02  2.83912259e+02  2.83912159e+02  2.83912079e+02  2.83912015e+02  2.83911963e+02  2.83911921e+02  2.83911887e+02  2.83911860e+02  2.83911838e+02  2.83911820e+02  2.83911806e+02  2.83911795e+02  2.83911786e+02  2.83911778e+02  2.83911772e+02  2.83911767e+02  2.83911763e+02  2.83911760e+02  2.83911758e+02  2.83911756e+02  
62      832.980665        763.418726           153.071606         3.76271374e+02  3.61941201e+02  3.47712267e+02  3.33989692e+02  3.20770540e+02  3.08050816e+02  2.95825586e+02  2.84089458e+02  2.72837552e+02  2.62063876e+02  2.51763054e+02  2.41930244e+02  2.32559858e+02  2.23647917e+02  2.15190196e+02  2.07183490e+02  1.99625011e+02  1.92511893e+02  1.85841070e+02  1.79608249e+02  1.73809330e+02  1.68476990e+02  1.63768544e+02  1.59655019e+02  1.56088345e+02  1.53020189e+02  1.50400989e+02  1.48181288e+02  1.46312705e+02  1.44749681e+02  1.43449594e+02  1.42373631e+02  1.41486973e+02  1.40759026e+02  1.40163352e+02  1.39677225e+02  1.39281377e+02  1.38959693e+02  1.38698629e+02  1.38487079e+02  1.38315829e+02  1.38177310e+02  1.38065339e+02  1.37974888e+02  1.37901857e+02  1.37842911e+02  1.37795352e+02  1.37756987e+02  1.37726046e+02  1.37701096e+02  1.37680980e+02  1.37664763e+02  1.37651689e+02  1.37641151e+02  1.37632657e+02  1.37625810e+02  1.37620293e+02  1.37615845e+02  1.37612261e+02  1.37609373e+02  1.37607045e+02  1.37605169e+02  1.37603658e+02  1.37602439e+02  1.37601458e+02  1.37600666e+02  1.37600029e+02  1.37599515e+02  1.37599101e+02  1.37598767e+02  1.37598498e+02  1.37598282e+02  1.37598107e+02  1.37597966e+02  1.37597853e+02  1.37597762e+02  1.37597688e+02  1.37597629e+02  1.37597581e+02  1.37597542e+02  1.37597511e+02  1.37597486e+02  1.37597466e+02  1.37597450e+02  1.37597437e+02  1.37597426e+02  1.37597418e+02  1.37597411e+02  1.37597405e+02  1.37597401e+02  1.37597397e+02  1.37597395e+02  1.37597392e+02  1.37597390e+02  1.37597389e+02  1.37597388e+02  1.37597387e+02  
63      1000              916.490332           167.019335         1.85037103e+02  1.78227286e+02  1.71435467e+02  1.64857361e+02  1.58495358e+02  1.52351146e+02  1.46425835e+02  1.40720052e+02  1.35234489e+02  1.29969008e+02  1.24923548e+02  1.20098027e+02  1.15491722e+02  1.11104467e+02  1.06935709e+02  1.02985183e+02  9.92526094e+01  9.57374782e+01  9.24390099e+01  8.93556742e+01  8.64859095e+01  8.38462658e+01  8.15149536e+01  7.94778639e+01  7.77113567e+01  7.61916062e+01  7.48941394e+01  7.37945067e+01  7.28687750e+01  7.20943952e+01  7.14502664e+01  7.09171687e+01  7.04778564e+01  7.01171755e+01  6.98220300e+01  6.95811608e+01  6.93850220e+01  6.92256299e+01  6.90962743e+01  6.89914522e+01  6.89065978e+01  6.88379617e+01  6.87824802e+01  6.87376617e+01  6.87014747e+01  6.86722669e+01  6.86487015e+01  6.86296913e+01  6.86143602e+01  6.86019973e+01  6.85920296e+01  6.85839940e+01  6.85775159e+01  6.85722944e+01  6.85680853e+01  6.85646930e+01  6.85619589e+01  6.85597553e+01  6.85579794e+01  6.85565481e+01  6.85553948e+01  6.85544652e+01  6.85537162e+01  6.85531125e+01  6.85526260e+01  6.85522340e+01  6.85519181e+01  6.85516635e+01  6.85514584e+01  6.85512930e+01  6.85511598e+01  6.85510525e+01  6.85509659e+01  6.85508962e+01  6.85508400e+01  6.85507948e+01  6.85507583e+01  6.85507289e+01  6.85507052e+01  6.85506861e+01  6.85506707e+01  6.85506583e+01  6.85506483e+01  6.85506403e+01  6.85506338e+01  6.85506286e+01  6.85506244e+01  6.85506210e+01  6.85506182e+01  6.85506160e+01  6.85506142e+01  6.85506128e+01  6.85506117e+01  6.85506107e+01  6.85506100e+01  6.85506094e+01  6.85506089e+01  
