This file contains the upward spectral flux (per wavelength) at each interface. 
Spectral fluxes given in [erg s^-1 cm^-3].
bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_up[0]   F_up[1]   F_up[2]   F_up[3]   F_up[4]   F_up[5]   F_up[6]   F_up[7]   F_up[8]   F_up[9]   F_up[10]   F_up[11]   F_up[12]   F_up[13]   F_up[14]   F_up[15]   F_up[16]   F_up[17]   F_up[18]   F_up[19]   F_up[20]   F_up[21]   F_up[22]   F_up[23]   F_up[24]   F_up[25]   F_up[26]   F_up[27]   F_up[28]   F_up[29]   F_up[30]   F_up[31]   F_up[32]   F_up[33]   F_up[34]   F_up[35]   F_up[36]   F_up[37]   F_up[38]   F_up[39]   F_up[40]   F_up[41]   F_up[42]   F_up[43]   F_up[44]   F_up[45]   F_up[46]   F_up[47]   F_up[48]   F_up[49]   F_up[50]   F_up[51]   F_up[52]   F_up[53]   F_up[54]   F_up[55]   F_up[56]   F_up[57]   F_up[58]   F_up[59]   F_up[60]   F_up[61]   F_up[62]   F_up[63]   F_up[64]   F_up[65]   F_up[66]   F_up[67]   F_up[68]   F_up[69]   F_up[70]   F_up[71]   F_up[72]   F_up[73]   F_up[74]   F_up[75]   F_up[76]   F_up[77]   F_up[78]   F_up[79]   F_up[80]   F_up[81]   F_up[82]   F_up[83]   F_up[84]   F_up[85]   F_up[86]   F_up[87]   F_up[88]   F_up[89]   F_up[90]   F_up[91]   F_up[92]   F_up[93]   F_up[94]   F_up[95]   F_up[96]   
38      10.372251         9.50606772           1.90604318         5.17285818e+09  4.93544566e+09  4.48378886e+09  4.06210134e+09  3.66926070e+09  3.30417322e+09  2.96569991e+09  2.65275453e+09  2.36429532e+09  2.09937890e+09  1.85716416e+09  1.63707039e+09  1.43847440e+09  1.26062311e+09  1.10248095e+09  9.62756124e+08  8.40038596e+08  7.32847679e+08  6.39761778e+08  5.59356976e+08  4.90314861e+08  4.31385212e+08  3.83391789e+08  3.44414831e+08  3.12864019e+08  2.87390742e+08  2.66860007e+08  2.50337803e+08  2.37051108e+08  2.26371444e+08  2.17788604e+08  2.10890007e+08  2.05345480e+08  2.00887375e+08  1.97302180e+08  1.94417908e+08  1.92097266e+08  1.90229505e+08  1.88725967e+08  1.87515512e+08  1.86540673e+08  1.85755649e+08  1.85123323e+08  1.84613978e+08  1.84203666e+08  1.83873092e+08  1.83606780e+08  1.83392190e+08  1.83219300e+08  1.83079984e+08  1.82967728e+08  1.82877278e+08  1.82804390e+08  1.82745663e+08  1.82698335e+08  1.82660199e+08  1.82629468e+08  1.82604704e+08  1.82584748e+08  1.82568667e+08  1.82555709e+08  1.82545267e+08  1.82536852e+08  1.82530071e+08  1.82524607e+08  1.82520203e+08  1.82516655e+08  1.82513796e+08  1.82511491e+08  1.82509634e+08  1.82508138e+08  1.82506932e+08  1.82505960e+08  1.82505177e+08  1.82504546e+08  1.82504038e+08  1.82503628e+08  1.82503298e+08  1.82503032e+08  1.82502817e+08  1.82502645e+08  1.82502505e+08  1.82502393e+08  1.82502303e+08  1.82502230e+08  1.82502171e+08  1.82502124e+08  1.82502086e+08  1.82502055e+08  1.82502030e+08  1.82502010e+08  1.82501994e+08  1.82501981e+08  1.82501971e+08  1.82501962e+08  1.82501956e+08  1.82501950e+08  
39      12.4519708        11.4121109           2.28822019         3.06738746e+09  2.94181819e+09  2.70158470e+09  2.47548481e+09  2.26302442e+09  2.06373196e+09  1.87711868e+09  1.70272643e+09  1.54012553e+09  1.38894937e+09  1.24890283e+09  1.11985127e+09  1.00165932e+09  8.94134677e+08  7.96932549e+08  7.09554945e+08  6.31424148e+08  5.61902519e+08  5.00363675e+08  4.46159420e+08  3.98679661e+08  3.57327245e+08  3.23019173e+08  2.94660250e+08  2.71324079e+08  2.52198257e+08  2.36574454e+08  2.23849711e+08  2.13508979e+08  2.05121792e+08  1.98329058e+08  1.92833647e+08  1.88392450e+08  1.84805097e+08  1.81909202e+08  1.79572210e+08  1.77687015e+08  1.76166578e+08  1.74940494e+08  1.73952037e+08  1.73155103e+08  1.72512737e+08  1.71994930e+08  1.71577577e+08  1.71241209e+08  1.70970104e+08  1.70751631e+08  1.70575545e+08  1.70433647e+08  1.70319287e+08  1.70227127e+08  1.70152862e+08  1.70093011e+08  1.70044784e+08  1.70005916e+08  1.69974596e+08  1.69949355e+08  1.69929016e+08  1.69912625e+08  1.69899416e+08  1.69888773e+08  1.69880195e+08  1.69873283e+08  1.69867713e+08  1.69863225e+08  1.69859608e+08  1.69856693e+08  1.69854344e+08  1.69852451e+08  1.69850926e+08  1.69849697e+08  1.69848706e+08  1.69847908e+08  1.69847265e+08  1.69846747e+08  1.69846329e+08  1.69845992e+08  1.69845721e+08  1.69845502e+08  1.69845326e+08  1.69845184e+08  1.69845070e+08  1.69844978e+08  1.69844903e+08  1.69844844e+08  1.69844795e+08  1.69844756e+08  1.69844725e+08  1.69844700e+08  1.69844680e+08  1.69844663e+08  1.69844650e+08  1.69844639e+08  1.69844631e+08  1.69844624e+08  1.69844618e+08  1.69844614e+08  
40      14.9486913        13.7003311           2.74702678         1.74654598e+09  1.68194663e+09  1.55785774e+09  1.44039394e+09  1.32932688e+09  1.22444223e+09  1.12551916e+09  1.03235349e+09  9.44757544e+08  8.62580578e+08  7.85716250e+08  7.14150968e+08  6.47881688e+08  5.86883833e+08  5.31056816e+08  4.80217718e+08  4.34139382e+08  3.92558130e+08  3.55210653e+08  3.21817436e+08  2.92113731e+08  2.65833444e+08  2.43710896e+08  2.25167808e+08  2.09708276e+08  1.96884887e+08  1.86295282e+08  1.77586478e+08  1.70448471e+08  1.64615875e+08  1.59861897e+08  1.55995096e+08  1.52855699e+08  1.50310156e+08  1.48248733e+08  1.46580818e+08  1.45232404e+08  1.44142995e+08  1.43263193e+08  1.42553074e+08  1.41980013e+08  1.41517728e+08  1.41144844e+08  1.40844146e+08  1.40601695e+08  1.40406222e+08  1.40248656e+08  1.40121633e+08  1.40019255e+08  1.39936733e+08  1.39870224e+08  1.39816624e+08  1.39773424e+08  1.39738612e+08  1.39710554e+08  1.39687944e+08  1.39669722e+08  1.39655038e+08  1.39643205e+08  1.39633668e+08  1.39625984e+08  1.39619791e+08  1.39614801e+08  1.39610779e+08  1.39607538e+08  1.39604927e+08  1.39602822e+08  1.39601126e+08  1.39599760e+08  1.39598658e+08  1.39597771e+08  1.39597056e+08  1.39596479e+08  1.39596015e+08  1.39595641e+08  1.39595339e+08  1.39595096e+08  1.39594900e+08  1.39594742e+08  1.39594615e+08  1.39594513e+08  1.39594430e+08  1.39594364e+08  1.39594310e+08  1.39594267e+08  1.39594232e+08  1.39594204e+08  1.39594181e+08  1.39594163e+08  1.39594148e+08  1.39594136e+08  1.39594127e+08  1.39594119e+08  1.39594113e+08  1.39594108e+08  1.39594104e+08  1.39594101e+08  
41      17.9460244        16.4473579           3.29782778         9.62944977e+08  9.30362131e+08  8.67593729e+08  8.07932186e+08  7.51268675e+08  6.97502108e+08  6.46528849e+08  5.98253811e+08  5.52590743e+08  5.09473607e+08  4.68861630e+08  4.30764782e+08  3.95202932e+08  3.62188687e+08  3.31698147e+08  3.03665468e+08  2.78002295e+08  2.54600704e+08  2.33351732e+08  2.14137535e+08  1.96846804e+08  1.81365170e+08  1.68187359e+08  1.57022749e+08  1.47620195e+08  1.39747761e+08  1.33191299e+08  1.27757991e+08  1.23274454e+08  1.19589241e+08  1.16570232e+08  1.14104019e+08  1.12094335e+08  1.10459781e+08  1.09132698e+08  1.08056676e+08  1.07185230e+08  1.06480178e+08  1.05910095e+08  1.05449521e+08  1.05077561e+08  1.04777306e+08  1.04534990e+08  1.04339502e+08  1.04181828e+08  1.04054672e+08  1.03952152e+08  1.03869490e+08  1.03802857e+08  1.03749142e+08  1.03705846e+08  1.03670950e+08  1.03642824e+08  1.03620158e+08  1.03601888e+08  1.03587166e+08  1.03575300e+08  1.03565738e+08  1.03558032e+08  1.03551822e+08  1.03546818e+08  1.03542785e+08  1.03539535e+08  1.03536916e+08  1.03534806e+08  1.03533105e+08  1.03531735e+08  1.03530630e+08  1.03529740e+08  1.03529023e+08  1.03528445e+08  1.03527979e+08  1.03527604e+08  1.03527301e+08  1.03527058e+08  1.03526861e+08  1.03526703e+08  1.03526576e+08  1.03526473e+08  1.03526390e+08  1.03526323e+08  1.03526269e+08  1.03526226e+08  1.03526191e+08  1.03526163e+08  1.03526140e+08  1.03526122e+08  1.03526107e+08  1.03526095e+08  1.03526086e+08  1.03526078e+08  1.03526072e+08  1.03526067e+08  1.03526063e+08  1.03526060e+08  1.03526057e+08  1.03526055e+08  
42      21.5443469        19.7451857           3.95906882         5.17472400e+08  5.01266405e+08  4.69983424e+08  4.40162529e+08  4.11751063e+08  3.84700401e+08  3.58960842e+08  3.34486924e+08  3.11237700e+08  2.89182778e+08  2.68305337e+08  2.48615228e+08  2.30128961e+08  2.12860878e+08  1.96808034e+08  1.81946681e+08  1.68242062e+08  1.55649530e+08  1.44123702e+08  1.33614877e+08  1.24076572e+08  1.15460140e+08  1.08064839e+08  1.01748733e+08  9.63887702e+07  9.18691712e+07  8.80806921e+07  8.49228103e+07  8.23033646e+07  8.01405347e+07  7.83617174e+07  7.69037466e+07  7.57122465e+07  7.47408231e+07  7.39505519e+07  7.33087282e+07  7.27882041e+07  7.23666043e+07  7.20253881e+07  7.17495114e+07  7.15265802e+07  7.13465318e+07  7.12011666e+07  7.10838544e+07  7.09892100e+07  7.09128672e+07  7.08513055e+07  7.08016617e+07  7.07616399e+07  7.07293738e+07  7.07033646e+07  7.06824008e+07  7.06655027e+07  7.06518845e+07  7.06409076e+07  7.06320615e+07  7.06249320e+07  7.06191863e+07  7.06145561e+07  7.06108244e+07  7.06078175e+07  7.06053940e+07  7.06034412e+07  7.06018675e+07  7.06005992e+07  7.05995773e+07  7.05987537e+07  7.05980900e+07  7.05975552e+07  7.05971242e+07  7.05967769e+07  7.05964970e+07  7.05962715e+07  7.05960898e+07  7.05959433e+07  7.05958253e+07  7.05957302e+07  7.05956535e+07  7.05955918e+07  7.05955420e+07  7.05955019e+07  7.05954696e+07  7.05954435e+07  7.05954225e+07  7.05954056e+07  7.05953920e+07  7.05953810e+07  7.05953722e+07  7.05953650e+07  7.05953593e+07  7.05953547e+07  7.05953509e+07  7.05953479e+07  7.05953455e+07  7.05953435e+07  7.05953420e+07  7.05953407e+07  
43      25.8641621        23.7042545           4.75289403         2.72442928e+08  2.64461355e+08  2.49032302e+08  2.34294364e+08  2.20221930e+08  2.06791417e+08  1.93978760e+08  1.81761957e+08  1.70121249e+08  1.59042228e+08  1.48517511e+08  1.38553343e+08  1.29159878e+08  1.20346735e+08  1.12115371e+08  1.04457066e+08  9.73578017e+07  9.07986990e+07  8.47604921e+07  7.92219231e+07  7.41633871e+07  6.95640578e+07  6.55924738e+07  6.21803220e+07  5.92683546e+07  5.68000145e+07  5.47210013e+07  5.29804662e+07  5.15310671e+07  5.03302340e+07  4.93396794e+07  4.85257400e+07  4.78591134e+07  4.73146253e+07  4.68710002e+07  4.65102550e+07  4.62173769e+07  4.59799600e+07  4.57876705e+07  4.56321136e+07  4.55063539e+07  4.54047450e+07  4.53226832e+07  4.52564413e+07  4.52029883e+07  4.51598647e+07  4.51250859e+07  4.50970370e+07  4.50744228e+07  4.50561897e+07  4.50414915e+07  4.50296440e+07  4.50200938e+07  4.50123971e+07  4.50061929e+07  4.50011931e+07  4.49971634e+07  4.49939158e+07  4.49912986e+07  4.49891894e+07  4.49874898e+07  4.49861199e+07  4.49850161e+07  4.49841266e+07  4.49834097e+07  4.49828320e+07  4.49823665e+07  4.49819914e+07  4.49816891e+07  4.49814454e+07  4.49812491e+07  4.49810909e+07  4.49809634e+07  4.49808607e+07  4.49807779e+07  4.49807112e+07  4.49806575e+07  4.49806141e+07  4.49805792e+07  4.49805511e+07  4.49805284e+07  4.49805101e+07  4.49804954e+07  4.49804836e+07  4.49804740e+07  4.49804663e+07  4.49804601e+07  4.49804551e+07  4.49804511e+07  4.49804478e+07  4.49804452e+07  4.49804431e+07  4.49804414e+07  4.49804400e+07  4.49804389e+07  4.49804380e+07  4.49804373e+07  
44      31.050135         28.4571485           5.70588758         1.41099368e+08  1.37195396e+08  1.29641168e+08  1.22415016e+08  1.15504478e+08  1.08898093e+08  1.02584175e+08  9.65520359e+07  9.07920792e+07  8.52973754e+07  8.00645438e+07  7.50970364e+07  7.04004342e+07  6.59802490e+07  6.18381303e+07  5.79707828e+07  5.43723761e+07  5.10347212e+07  4.79494434e+07  4.51072650e+07  4.24997626e+07  4.01178783e+07  3.80520332e+07  3.62695511e+07  3.47421236e+07  3.34424300e+07  3.23438833e+07  3.14212430e+07  3.06507291e+07  3.00107493e+07  2.94816812e+07  2.90461339e+07  2.86888395e+07  2.83966137e+07  2.81582520e+07  2.79642413e+07  2.78066053e+07  2.76787403e+07  2.75751234e+07  2.74912646e+07  2.74234463e+07  2.73686354e+07  2.73243585e+07  2.72886105e+07  2.72597598e+07  2.72364814e+07  2.72177059e+07  2.72025623e+07  2.71903522e+07  2.71805071e+07  2.71725703e+07  2.71661727e+07  2.71610154e+07  2.71568590e+07  2.71535085e+07  2.71508084e+07  2.71486321e+07  2.71468783e+07  2.71454648e+07  2.71443257e+07  2.71434078e+07  2.71426680e+07  2.71420718e+07  2.71415914e+07  2.71412043e+07  2.71408923e+07  2.71406409e+07  2.71404383e+07  2.71402750e+07  2.71401434e+07  2.71400374e+07  2.71399520e+07  2.71398831e+07  2.71398276e+07  2.71397829e+07  2.71397469e+07  2.71397178e+07  2.71396944e+07  2.71396756e+07  2.71396604e+07  2.71396482e+07  2.71396383e+07  2.71396303e+07  2.71396239e+07  2.71396188e+07  2.71396146e+07  2.71396113e+07  2.71396086e+07  2.71396064e+07  2.71396046e+07  2.71396032e+07  2.71396021e+07  2.71396011e+07  2.71396004e+07  2.71395998e+07  2.71395993e+07  2.71395989e+07  
45      37.2759372        34.1630361           6.84996401         7.21144339e+07  7.02140883e+07  6.65343402e+07  6.30108943e+07  5.96376947e+07  5.64091755e+07  5.33196640e+07  5.03639658e+07  4.75374169e+07  4.48366652e+07  4.22601234e+07  3.98095860e+07  3.74879589e+07  3.52981801e+07  3.32413545e+07  3.13161931e+07  2.95201952e+07  2.78497219e+07  2.63010476e+07  2.48700377e+07  2.35529945e+07  2.23459031e+07  2.12956837e+07  2.03867314e+07  1.96055504e+07  1.89390094e+07  1.83741981e+07  1.78987319e+07  1.75008384e+07  1.71697506e+07  1.68956074e+07  1.66696169e+07  1.64840116e+07  1.63320582e+07  1.62080114e+07  1.61069769e+07  1.60248376e+07  1.59581808e+07  1.59041432e+07  1.58603962e+07  1.58250083e+07  1.57964016e+07  1.57732887e+07  1.57546255e+07  1.57395615e+07  1.57274059e+07  1.57176010e+07  1.57096923e+07  1.57033152e+07  1.56981732e+07  1.56940278e+07  1.56906862e+07  1.56879924e+07  1.56858213e+07  1.56840712e+07  1.56826608e+07  1.56815240e+07  1.56806078e+07  1.56798695e+07  1.56792745e+07  1.56787950e+07  1.56784085e+07  1.56780971e+07  1.56778462e+07  1.56776439e+07  1.56774810e+07  1.56773496e+07  1.56772438e+07  1.56771585e+07  1.56770898e+07  1.56770344e+07  1.56769898e+07  1.56769538e+07  1.56769248e+07  1.56769014e+07  1.56768826e+07  1.56768675e+07  1.56768552e+07  1.56768454e+07  1.56768375e+07  1.56768311e+07  1.56768259e+07  1.56768217e+07  1.56768184e+07  1.56768157e+07  1.56768135e+07  1.56768118e+07  1.56768104e+07  1.56768092e+07  1.56768083e+07  1.56768076e+07  1.56768070e+07  1.56768065e+07  1.56768061e+07  1.56768058e+07  1.56768056e+07  1.56768053e+07  
46      44.750063         41.0130001           8.22343699         3.64640478e+07  3.55421138e+07  3.37560549e+07  3.20446738e+07  3.04050335e+07  2.88344350e+07  2.73301285e+07  2.58895931e+07  2.45105643e+07  2.31914185e+07  2.19314004e+07  2.07314140e+07  1.95929278e+07  1.85174488e+07  1.75056105e+07  1.65568902e+07  1.56701856e+07  1.48438461e+07  1.40761809e+07  1.33653129e+07  1.27095852e+07  1.21071850e+07  1.15819055e+07  1.11262909e+07  1.07339041e+07  1.03984445e+07  1.01136707e+07  9.87354878e+06  9.67230526e+06  9.50463187e+06  9.36563902e+06  9.25094860e+06  9.15667425e+06  9.07943809e+06  9.01634923e+06  8.96493900e+06  8.92312605e+06  8.88918323e+06  8.86165856e+06  8.83937046e+06  8.82133800e+06  8.80675870e+06  8.79497783e+06  8.78546403e+06  8.77778439e+06  8.77158709e+06  8.76658794e+06  8.76255545e+06  8.75930383e+06  8.75668185e+06  8.75456801e+06  8.75286402e+06  8.75149036e+06  8.75038323e+06  8.74949077e+06  8.74877152e+06  8.74819181e+06  8.74772461e+06  8.74734809e+06  8.74704464e+06  8.74680012e+06  8.74660304e+06  8.74644424e+06  8.74631625e+06  8.74621312e+06  8.74613001e+06  8.74606303e+06  8.74600906e+06  8.74596556e+06  8.74593052e+06  8.74590227e+06  8.74587951e+06  8.74586117e+06  8.74584639e+06  8.74583448e+06  8.74582488e+06  8.74581714e+06  8.74581091e+06  8.74580589e+06  8.74580184e+06  8.74579858e+06  8.74579595e+06  8.74579383e+06  8.74579212e+06  8.74579075e+06  8.74578964e+06  8.74578875e+06  8.74578803e+06  8.74578745e+06  8.74578698e+06  8.74578660e+06  8.74578630e+06  8.74578606e+06  8.74578586e+06  8.74578570e+06  8.74578557e+06  8.74578547e+06  
47      53.7228112        49.2364371           9.87230237         1.82779265e+07  1.78317039e+07  1.69669472e+07  1.61379469e+07  1.53432811e+07  1.45816435e+07  1.38517027e+07  1.31522377e+07  1.24821508e+07  1.18406559e+07  1.12273912e+07  1.06428043e+07  1.00876246e+07  9.56260751e+06  9.06809159e+06  8.60385739e+06  8.16940778e+06  7.76398184e+06  7.38680005e+06  7.03699689e+06  6.71381661e+06  6.41642777e+06  6.15670514e+06  5.93108179e+06  5.73648294e+06  5.56988602e+06  5.42828029e+06  5.30873860e+06  5.20844688e+06  5.12480789e+06  5.05541934e+06  4.99812358e+06  4.95099883e+06  4.91237149e+06  4.88080621e+06  4.85507515e+06  4.83414136e+06  4.81714381e+06  4.80335747e+06  4.79219221e+06  4.78315767e+06  4.77585240e+06  4.76994882e+06  4.76518097e+06  4.76133209e+06  4.75822599e+06  4.75572031e+06  4.75369909e+06  4.75206922e+06  4.75075494e+06  4.74969534e+06  4.74884119e+06  4.74815260e+06  4.74759762e+06  4.74715025e+06  4.74678969e+06  4.74649909e+06  4.74626489e+06  4.74607615e+06  4.74592403e+06  4.74580145e+06  4.74570266e+06  4.74562305e+06  4.74555889e+06  4.74550719e+06  4.74546553e+06  4.74543195e+06  4.74540489e+06  4.74538309e+06  4.74536552e+06  4.74535136e+06  4.74533995e+06  4.74533076e+06  4.74532335e+06  4.74531738e+06  4.74531256e+06  4.74530869e+06  4.74530556e+06  4.74530304e+06  4.74530102e+06  4.74529938e+06  4.74529806e+06  4.74529700e+06  4.74529615e+06  4.74529546e+06  4.74529490e+06  4.74529445e+06  4.74529409e+06  4.74529380e+06  4.74529357e+06  4.74529338e+06  4.74529323e+06  4.74529310e+06  4.74529300e+06  4.74529292e+06  4.74529286e+06  4.74529281e+06  
48      64.4946677        59.1087394           11.8517785         9.09719113e+06  8.88156718e+06  8.46360098e+06  8.06278241e+06  7.67842420e+06  7.30989480e+06  6.95655074e+06  6.61780133e+06  6.29311541e+06  5.98211276e+06  5.68461954e+06  5.40085512e+06  5.13117784e+06  4.87596131e+06  4.63537950e+06  4.40933741e+06  4.19760681e+06  3.99983261e+06  3.81565098e+06  3.64465810e+06  3.48650430e+06  3.34080327e+06  3.21341652e+06  3.10263520e+06  3.00698809e+06  2.92502454e+06  2.85529379e+06  2.79637965e+06  2.74691600e+06  2.70563855e+06  2.67137446e+06  2.64306800e+06  2.61977659e+06  2.60067823e+06  2.58506690e+06  2.57233789e+06  2.56197988e+06  2.55356813e+06  2.54674457e+06  2.54121768e+06  2.53674512e+06  2.53312835e+06  2.53020537e+06  2.52784458e+06  2.52593874e+06  2.52440066e+06  2.52315986e+06  2.52215894e+06  2.52135181e+06  2.52070095e+06  2.52017621e+06  2.51975321e+06  2.51941220e+06  2.51913735e+06  2.51891579e+06  2.51873723e+06  2.51859332e+06  2.51847733e+06  2.51838385e+06  2.51830852e+06  2.51824781e+06  2.51819888e+06  2.51815946e+06  2.51812768e+06  2.51810208e+06  2.51808145e+06  2.51806482e+06  2.51805142e+06  2.51804062e+06  2.51803192e+06  2.51802491e+06  2.51801926e+06  2.51801470e+06  2.51801103e+06  2.51800808e+06  2.51800569e+06  2.51800377e+06  2.51800222e+06  2.51800098e+06  2.51799997e+06  2.51799916e+06  2.51799851e+06  2.51799798e+06  2.51799756e+06  2.51799722e+06  2.51799694e+06  2.51799672e+06  2.51799654e+06  2.51799640e+06  2.51799628e+06  2.51799619e+06  2.51799611e+06  2.51799605e+06  2.51799600e+06  2.51799597e+06  2.51799593e+06  2.51799591e+06  
49      77.4263683        70.960518            14.2281556         4.50161059e+06  4.39753434e+06  4.19575974e+06  4.00221805e+06  3.81657742e+06  3.63853289e+06  3.46777378e+06  3.30401472e+06  3.14699902e+06  2.99654297e+06  2.85256295e+06  2.71516577e+06  2.58452632e+06  2.46082772e+06  2.34415738e+06  2.23447305e+06  2.13166858e+06  2.03557672e+06  1.94602615e+06  1.86282676e+06  1.78581498e+06  1.71480954e+06  1.65268170e+06  1.59861176e+06  1.55189472e+06  1.51183390e+06  1.47773059e+06  1.44890080e+06  1.42468307e+06  1.40446413e+06  1.38767383e+06  1.37379818e+06  1.36237748e+06  1.35301047e+06  1.34535210e+06  1.33910662e+06  1.33402373e+06  1.32989542e+06  1.32654622e+06  1.32383325e+06  1.32163768e+06  1.31986212e+06  1.31842709e+06  1.31726803e+06  1.31633230e+06  1.31557712e+06  1.31496789e+06  1.31447643e+06  1.31408012e+06  1.31376054e+06  1.31350288e+06  1.31329518e+06  1.31312773e+06  1.31299278e+06  1.31288399e+06  1.31279631e+06  1.31272564e+06  1.31266869e+06  1.31262279e+06  1.31258579e+06  1.31255598e+06  1.31253196e+06  1.31251260e+06  1.31249700e+06  1.31248443e+06  1.31247429e+06  1.31246613e+06  1.31245955e+06  1.31245425e+06  1.31244997e+06  1.31244653e+06  1.31244376e+06  1.31244152e+06  1.31243972e+06  1.31243827e+06  1.31243710e+06  1.31243615e+06  1.31243539e+06  1.31243478e+06  1.31243429e+06  1.31243389e+06  1.31243357e+06  1.31243331e+06  1.31243310e+06  1.31243294e+06  1.31243280e+06  1.31243269e+06  1.31243260e+06  1.31243253e+06  1.31243248e+06  1.31243243e+06  1.31243239e+06  1.31243236e+06  1.31243234e+06  1.31243232e+06  1.31243230e+06  1.31243229e+06  
50      92.950979         85.1886736           17.0810155         2.21698356e+06  2.16678801e+06  2.06946193e+06  1.97609185e+06  1.88651769e+06  1.80059233e+06  1.71816585e+06  1.63910055e+06  1.56327249e+06  1.49059302e+06  1.42102186e+06  1.35461084e+06  1.29144492e+06  1.23161335e+06  1.17515941e+06  1.12206394e+06  1.07227703e+06  1.02571944e+06  9.82309943e+05  9.41958462e+05  9.04587851e+05  8.70112426e+05  8.39931219e+05  8.13650670e+05  7.90932507e+05  7.71441951e+05  7.54842588e+05  7.40804394e+05  7.29007702e+05  7.19155705e+05  7.10972084e+05  7.04207448e+05  6.98638487e+05  6.94070145e+05  6.90334575e+05  6.87287806e+05  6.84807934e+05  6.82793627e+05  6.81159351e+05  6.79835457e+05  6.78764000e+05  6.77897475e+05  6.77197118e+05  6.76631432e+05  6.76174738e+05  6.75806154e+05  6.75508802e+05  6.75268930e+05  6.75075496e+05  6.74919511e+05  6.74793751e+05  6.74692371e+05  6.74610642e+05  6.74544770e+05  6.74491669e+05  6.74448873e+05  6.74414380e+05  6.74386580e+05  6.74364177e+05  6.74346121e+05  6.74331571e+05  6.74319844e+05  6.74310395e+05  6.74302779e+05  6.74296642e+05  6.74291697e+05  6.74287712e+05  6.74284500e+05  6.74281912e+05  6.74279827e+05  6.74278146e+05  6.74276791e+05  6.74275700e+05  6.74274821e+05  6.74274112e+05  6.74273541e+05  6.74273080e+05  6.74272710e+05  6.74272411e+05  6.74272170e+05  6.74271976e+05  6.74271819e+05  6.74271693e+05  6.74271592e+05  6.74271510e+05  6.74271444e+05  6.74271391e+05  6.74271348e+05  6.74271313e+05  6.74271286e+05  6.74271263e+05  6.74271245e+05  6.74271231e+05  6.74271219e+05  6.74271209e+05  6.74271202e+05  6.74271196e+05  
51      111.588399        102.269689           20.5058967         1.08757429e+06  1.06337837e+06  1.01646029e+06  9.71444224e+05  9.28252977e+05  8.86815615e+05  8.47059863e+05  8.08919300e+05  7.72334151e+05  7.37261645e+05  7.03682391e+05  6.71621471e+05  6.41120046e+05  6.12221435e+05  5.84946877e+05  5.59287532e+05  5.35219791e+05  5.12705906e+05  4.91707205e+05  4.72180801e+05  4.54090090e+05  4.37394353e+05  4.22772773e+05  4.10036243e+05  3.99022303e+05  3.89570001e+05  3.81517372e+05  3.74705300e+05  3.68979476e+05  3.64196493e+05  3.60222703e+05  3.56937394e+05  3.54232383e+05  3.52013131e+05  3.50198246e+05  3.48717883e+05  3.47512875e+05  3.46534038e+05  3.45739835e+05  3.45096442e+05  3.44575713e+05  3.44154570e+05  3.43814179e+05  3.43539238e+05  3.43317267e+05  3.43138118e+05  3.42993591e+05  3.42877000e+05  3.42782981e+05  3.42707163e+05  3.42646036e+05  3.42596759e+05  3.42557034e+05  3.42525016e+05  3.42499206e+05  3.42478404e+05  3.42461638e+05  3.42448126e+05  3.42437236e+05  3.42428460e+05  3.42421388e+05  3.42415688e+05  3.42411095e+05  3.42407393e+05  3.42404410e+05  3.42402006e+05  3.42400069e+05  3.42398508e+05  3.42397250e+05  3.42396236e+05  3.42395419e+05  3.42394761e+05  3.42394231e+05  3.42393803e+05  3.42393459e+05  3.42393181e+05  3.42392957e+05  3.42392777e+05  3.42392632e+05  3.42392515e+05  3.42392420e+05  3.42392344e+05  3.42392283e+05  3.42392234e+05  3.42392194e+05  3.42392162e+05  3.42392136e+05  3.42392115e+05  3.42392098e+05  3.42392085e+05  3.42392074e+05  3.42392065e+05  3.42392058e+05  3.42392052e+05  3.42392048e+05  3.42392044e+05  3.42392041e+05  
